Date,Total Count ,count_ag0_4,count5_17,count18_64,count65p
3/31/2017,174,45,30,80,19
4/1/2017,199,46,25,101,27
4/2/2017,245,56,41,121,27
4/3/2017,272,64,43,136,29
4/4/2017,234,55,40,105,34
4/5/2017,236,49,46,125,16
4/6/2017,239,52,39,121,27
4/7/2017,225,54,24,114,33
4/8/2017,212,69,25,87,31
4/9/2017,215,45,30,117,23
4/10/2017,253,68,44,116,25
4/11/2017,201,44,19,121,17
4/12/2017,215,34,31,120,30
4/13/2017,204,48,29,101,26
4/14/2017,226,54,24,117,31
4/15/2017,191,59,31,74,27
4/16/2017,188,48,28,82,30
4/17/2017,239,54,31,120,34
4/18/2017,194,40,34,96,24
4/19/2017,220,42,31,109,38
4/20/2017,217,46,28,116,27
4/21/2017,197,39,25,111,22
4/22/2017,147,34,13,75,25
4/23/2017,214,61,31,94,28
4/24/2017,223,39,40,113,31
4/25/2017,201,36,25,113,27
4/26/2017,198,38,29,105,26
4/27/2017,171,36,25,80,30
4/28/2017,186,30,27,94,35
4/29/2017,151,29,18,79,25
4/30/2017,160,54,20,65,21
5/1/2017,214,41,41,105,27
5/2/2017,201,50,31,90,30
5/3/2017,166,31,22,88,25
5/4/2017,164,37,19,88,20
5/5/2017,171,30,15,97,29
5/6/2017,163,33,11,99,20
5/7/2017,157,42,25,70,20
5/8/2017,198,37,20,108,33
5/9/2017,154,32,26,79,17
5/10/2017,162,24,27,78,33
5/11/2017,160,38,24,76,22
5/12/2017,140,25,15,76,24
5/13/2017,123,22,23,59,19
5/14/2017,138,40,17,59,22
5/15/2017,188,36,24,101,27
5/16/2017,175,40,23,82,30
5/17/2017,194,32,28,105,29
5/18/2017,169,30,20,87,32
5/19/2017,166,33,17,91,25
5/20/2017,167,37,20,88,22
5/21/2017,164,36,16,85,27
5/22/2017,230,45,36,123,26
5/23/2017,182,38,24,94,26
5/24/2017,190,40,16,97,37
5/25/2017,181,27,24,100,30
5/26/2017,157,24,14,98,21
5/27/2017,161,33,12,88,28
5/28/2017,168,38,18,87,25
5/29/2017,193,44,17,107,25
5/30/2017,182,31,27,99,25
5/31/2017,156,27,14,100,15
6/1/2017,176,34,16,92,34
6/2/2017,175,35,20,102,18
6/3/2017,128,25,12,77,14
6/4/2017,177,42,23,86,26
6/5/2017,198,32,24,112,30
6/6/2017,158,36,9,88,25
6/7/2017,169,27,21,99,22
6/8/2017,149,28,13,89,19
6/9/2017,178,34,15,99,30
6/10/2017,167,43,12,90,22
6/11/2017,131,29,11,72,19
6/12/2017,195,30,16,116,33
6/13/2017,179,30,16,109,24
6/14/2017,175,34,18,94,29
6/15/2017,168,35,14,101,18
6/16/2017,141,16,13,90,22
6/17/2017,175,39,20,93,23
6/18/2017,160,28,17,93,22
6/19/2017,158,24,16,80,38
6/20/2017,161,30,17,84,30
6/21/2017,206,38,22,118,28
6/22/2017,166,39,13,92,22
6/23/2017,168,28,14,101,25
6/24/2017,126,24,9,71,22
6/25/2017,170,33,17,94,26
6/26/2017,194,35,14,123,22
6/27/2017,173,27,25,99,22
6/28/2017,180,25,12,112,31
6/29/2017,174,21,11,108,34
6/30/2017,137,28,10,72,27
7/1/2017,134,27,15,70,22
7/2/2017,129,27,17,64,21
7/3/2017,190,42,10,110,28
7/4/2017,130,23,11,76,20
7/5/2017,189,45,23,100,21
7/6/2017,195,30,16,126,23
7/7/2017,168,34,17,92,25
7/8/2017,128,29,9,72,18
7/9/2017,172,39,18,89,26
7/10/2017,199,33,17,116,33
7/11/2017,209,32,21,115,41
7/12/2017,176,32,14,100,30
7/13/2017,156,25,11,103,17
7/14/2017,165,34,11,94,26
7/15/2017,141,31,16,63,31
7/16/2017,147,28,15,78,26
7/17/2017,173,30,16,98,29
7/18/2017,190,35,9,123,23
7/19/2017,161,29,15,98,19
7/20/2017,201,35,17,118,31
7/21/2017,178,45,13,88,32
7/22/2017,157,33,19,90,15
7/23/2017,170,25,16,90,39
7/24/2017,174,28,12,109,25
7/25/2017,168,42,17,89,20
7/26/2017,184,50,26,86,22
7/27/2017,165,34,13,99,19
7/28/2017,171,43,17,83,28
7/29/2017,157,26,28,81,22
7/30/2017,136,30,8,81,17
7/31/2017,205,46,14,105,40
8/1/2017,182,38,16,107,21
8/2/2017,165,30,16,90,29
8/3/2017,170,34,11,96,29
8/4/2017,173,45,10,95,23
8/5/2017,127,24,14,64,25
8/6/2017,150,35,8,85,22
8/7/2017,148,31,15,80,22
8/8/2017,150,35,8,80,27
8/9/2017,161,31,18,90,22
8/10/2017,184,35,24,95,30
8/11/2017,154,23,12,90,29
8/12/2017,139,29,13,77,20
8/13/2017,156,32,11,88,25
8/14/2017,170,27,8,106,29
8/15/2017,148,33,14,78,23
8/16/2017,169,28,10,111,20
8/17/2017,159,26,16,93,24
8/18/2017,169,16,14,117,22
8/19/2017,121,24,14,68,15
8/20/2017,132,31,10,67,24
8/21/2017,177,34,17,109,17
8/22/2017,182,38,14,107,23
8/23/2017,170,25,8,109,28
8/24/2017,166,42,16,81,27
8/25/2017,147,26,16,83,22
8/26/2017,162,25,10,98,29
8/27/2017,158,29,13,92,24
8/28/2017,177,37,9,107,24
8/29/2017,159,28,13,90,28
8/30/2017,169,37,5,101,26
8/31/2017,150,32,11,75,32
9/1/2017,153,34,7,82,30
9/2/2017,129,30,8,66,25
9/3/2017,169,43,15,85,26
9/4/2017,146,29,15,83,19
9/5/2017,186,28,12,113,33
9/6/2017,140,16,17,86,21
9/7/2017,180,35,18,96,31
9/8/2017,137,31,7,79,20
9/9/2017,143,44,21,64,14
9/10/2017,137,29,12,78,18
9/11/2017,169,34,14,92,29
9/12/2017,171,37,22,83,29
9/13/2017,136,23,13,80,20
9/14/2017,142,18,19,86,19
9/15/2017,127,28,15,67,17
9/16/2017,118,25,5,71,17
9/17/2017,145,31,12,85,17
9/18/2017,169,37,20,91,21
9/19/2017,147,32,19,76,20
9/20/2017,174,32,16,92,34
9/21/2017,147,29,15,76,27
9/22/2017,153,37,14,81,21
9/23/2017,131,33,9,70,19
9/24/2017,153,38,18,79,18
9/25/2017,177,37,19,99,22
9/26/2017,152,24,22,90,16
9/27/2017,157,24,24,81,28
9/28/2017,150,35,10,84,21
9/29/2017,140,24,10,81,25
9/30/2017,147,33,9,82,23
10/1/2017,100,21,6,58,15
10/2/2017,168,37,20,85,26
10/3/2017,154,34,17,86,17
10/4/2017,164,20,20,96,28
10/5/2017,179,34,23,92,30
10/6/2017,145,38,14,72,21
10/7/2017,139,35,12,71,21
10/8/2017,134,31,21,62,20
10/9/2017,140,21,12,83,24
10/10/2017,177,26,24,90,37
10/11/2017,167,37,25,91,14
10/12/2017,128,25,18,70,15
10/13/2017,148,32,12,82,22
10/14/2017,133,31,13,69,20
10/15/2017,122,37,19,56,10
10/16/2017,169,25,23,90,31
10/17/2017,136,27,11,73,25
10/18/2017,132,21,14,75,22
10/19/2017,156,31,17,79,29
10/20/2017,150,34,10,81,25
10/21/2017,128,47,5,58,18
10/22/2017,140,29,19,67,25
10/23/2017,188,35,24,105,24
10/24/2017,185,44,21,91,29
10/25/2017,195,41,29,95,30
10/26/2017,139,30,16,73,20
10/27/2017,168,36,22,86,24
10/28/2017,121,35,13,59,14
10/29/2017,117,29,10,69,9
10/30/2017,176,42,26,84,24
10/31/2017,140,30,14,71,25
11/1/2017,141,28,12,77,24
11/2/2017,151,34,14,82,21
11/3/2017,188,22,8,87,17
11/4/2017,127,27,13,61,22
11/5/2017,138,31,18,64,20
11/6/2017,174,35,19,83,17
11/7/2017,154,28,12,75,25
11/8/2017,168,38,15,72,21
11/9/2017,152,27,13,51,18
11/10/2017,134,29,12,62,24
11/11/2017,116,36,11,58,11
11/12/2017,126,37,14,60,15
11/13/2017,192,53,18,97,24
11/14/2017,181,44,22,93,22
11/15/2017,146,35,22,68,21
11/16/2017,156,52,18,65,21
11/17/2017,173,42,17,82,32
11/18/2017,150,44,14,78,14
11/19/2017,172,60,13,75,24
11/20/2017,178,34,34,92,18
11/21/2017,178,35,19,104,20
11/22/2017,166,50,12,81,23
11/23/2017,149,32,20,75,22
11/24/2017,192,52,21,90,29
11/25/2017,197,40,20,90,31
11/26/2017,212,55,22,110,24
11/27/2017,216,53,30,101,21
11/28/2017,211,46,26,104,26
11/29/2017,201,54,26,93,23
11/30/2017,201,58,26,97,20
12/1/2017,192,49,20,90,30
12/2/2017,181,65,17,83,14
12/3/2017,201,86,24,74,17
12/4/2017,265,69,37,123,35
12/5/2017,216,56,27,114,19
12/6/2017,217,64,30,91,32
12/7/2017,199,50,23,107,19
12/8/2017,204,63,17,96,28
12/9/2017,169,45,19,81,24
12/10/2017,197,64,23,90,20
12/11/2017,265,70,38,130,27
12/12/2017,228,45,53,101,29
12/13/2017,237,66,41,103,27
12/14/2017,178,55,25,79,19
12/15/2017,190,44,31,93,22
12/16/2017,196,50,23,100,23
12/17/2017,176,58,22,78,18
12/18/2017,252,63,23,125,41
12/19/2017,241,64,40,102,35
12/20/2017,252,75,26,110,41
12/21/2017,240,76,22,118,24
12/22/2017,221,56,26,114,25
12/23/2017,237,62,31,109,35
12/24/2017,189,46,15,110,18
12/25/2017,215,62,35,94,24
12/26/2017,246,62,21,127,36
12/27/2017,257,71,20,133,33
12/28/2017,237,66,22,115,34
12/29/2017,218,60,22,113,23
12/30/2017,208,70,27,84,27
12/31/2017,185,55,12,92,26
1/1/2018,223,60,30,108,25
1/2/2018,275,76,20,146,33
1/3/2018,268,69,25,137,37
1/4/2018,138,38,17,67,16
1/5/2018,220,48,20,120,32
1/6/2018,176,32,18,104,22
1/7/2018,219,67,16,108,28
1/8/2018,225,51,33,111,30
1/9/2018,245,52,32,125,36
1/10/2018,241,50,35,126,30
1/11/2018,241,54,23,125,39
1/12/2018,192,47,33,91,21
1/13/2018,185,51,20,92,22
1/14/2018,180,61,15,82,22
1/15/2018,256,61,31,135,29
1/16/2018,242,50,40,118,34
1/17/2018,251,71,30,126,24
1/18/2018,259,55,49,124,31
1/19/2018,269,56,37,136,40
1/20/2018,232,57,29,116,30
1/21/2018,276,72,43,131,30
1/22/2018,257,50,37,130,40
1/23/2018,225,50,30,114,31
1/24/2018,239,53,29,130,27
1/25/2018,247,59,44,113,31
1/26/2018,231,59,31,104,37
1/27/2018,228,57,37,99,35
1/28/2018,209,59,32,98,20
1/29/2018,310,65,47,162,36
1/30/2018,271,65,46,130,30
1/31/2018,272,72,53,121,26
2/1/2018,241,52,36,119,34
2/2/2018,236,57,36,110,33
2/3/2018,204,58,18,102,26
2/4/2018,233,79,28,100,26
2/5/2018,252,48,43,136,25
2/6/2018,258,58,54,116,30
2/7/2018,226,45,40,111,30
2/8/2018,263,54,49,134,26
2/9/2018,238,56,39,118,25
2/10/2018,209,55,27,94,33
2/11/2018,219,59,40,97,23
2/12/2018,250,49,55,116,30
2/13/2018,223,54,43,103,23
2/14/2018,202,52,29,92,29
